masa buka tuiter harus pakai vpn	neutral
kenapa dah ini tcokgtrgkrgx	negative
kak sudah dari sore ampe sekarang ga ada sinyal by u ada ganggu kah	negative
sblm waktu nya udh ga bisa internetan	negative
ngga suka main game	neutral
malam ini aplikasi by u gin terus kenapa ya tcocxvfcztn	negative
wah arti lola banget ya	negative
ga ada sinyal woyy	negative
apakah bisa beli perdana by u di grapari atau konter pulsa	neutral
asa banyak hp yg sudah band tapi kenapa cuma yg disebutin	neutral
min nomer saya yang aktif bawa di hp yang hilang kira kira bisa proses tidak ya thanks	neutral
kuota saya ga masuk masuk mana lgi lgi ulang lgi	neutral
bawa keluar paskal malah lup lep sinyal	negative
wes ilang aji ne	negative
kok pilih paket internet nya sedikit min	negative
min kok pulsa potong padahal g ada pakai	negative
g yang rb ini juga sudah cukup stabil juga	positive
jaring nya lagi kenapa yaa	negative
min aku dpt notif happy bulan kok tidak ada hadiah masuk ya di aplikasi	neutral
ga usah muluk jaring g anda tuh benerin	negative
iya tak pakai cm buat standby aja nomor	neutral
hai min aku kok gaada sinyal sudah hampir jam knp ya ini apa emang lagi ganggu di wilayah cilegon banten	negative
sudah ga pernah dapet lagi sekarang	neutral
aplikasi kenapa gabisa buka mau beli kuota	negative
min help kok mau beli pulsa bayar pakai ovo gagal terus ya dari kemaren	negative
sinyal tiap abis maghrib jadi tidak stabil kenapa ya	negative
sudah hari mo ngecek quota kaga bisa tcoqjtmqzdhm	negative
sinyal ya benerin min masa cuma dapat h	negative
mau bikin akun kok bgini trs min ud x nih tcoyowhvc	negative
ini masuk daftar nya	neutral
biasa jaring by u lancar aja sih	positive
	
min bkin fitur buat milih paket yg sudah beli donk	neutral
punya aku juga gin min mau cek kuota masih berapa karna lelet banget akhir akhir ini tcoaabmcc	negative
justru balik saya liat promonya engage banget	positive
min ngapain	neutral
ada options lain selain beli kuota di aplikasi	neutral
inti jangan pakai byu aja	negative
ken unlimited kuota dari byu sayang	neutral
min mending isiin aku pulsa	neutral
aplikasi by u di hp ga bisa buka	negative
unlimited naik speed tidak pakai promoan	neutral
kak ini kuota masih kog g bisa buat buka aplikasi by u dan instagram ya detail nomor sudah saya sampai tcovwsryriy	negative
pakai by u buat game ping nya kok tinggi	negative
woy ini sampai kapan ngeselin banget nih provider nyesel saya beli nih provider sumpah tcoesaqfhdpoa	negative
wk jangan pernah main game pakai by u gapernah stabil	negative
euro fantasy masih laku min liga daftar hadiah di byu space sama twitter kok ilang	neutral
kapan byu bisa bagi pulsa nih amp	neutral
ini emang gk bs connect netflix ya tcovmibnp	negative
sudah berapa hari tidak bisa buka appnya	negative
ya jangan karena sinyal jelek terus situ nyari bini mas	negative
g telkomsel byu lokasi tempat tinggal pun sering ilang	negative
min jaring lagi ganggu ya	negative
ya emang jarang tapi masih ada aja sms nya padahal dulu awal gagitu	neutral
loh baru tau by u ada youtubenya juga	neutral
bisa beli pulsa langsung lalu internt banking mobile banking ga	neutral
boro boro nonton konser online min	negative
g apa di tempat saya g saja masih kedip sering tidak konek	negative
kenapa saya daritadi begitu doang gabisa masuk padahal pgn beli kouta buat kuliaaahhhh tcowelffhcd	negative
pakai by u lah saya kira sudah kaya masa artezz beken mas beli kuota ribu	positive
buat esim lah biar makin banyak hape yg support esim masuk ke indo	neutral
min lapor masalah nomor kapan dong ditindaklanjuti sudah hari malam nih	negative
aplikasi by u ios lagi error apa ya dari tadi mau beli paket buka ke close lagi sumpah sudah restart hp	negative
sinyal aku diumpetin mana min	negative
wk sama nyata ntah lah ini eror bug tidak pernah ilang selalu ada	negative
jadi cerita kapan bikin paket aman p atau p	neutral
jaring by u akhir ini lelet	negative
alhamdulillah pakai by u ngga ada ginii terimakasih	positive
kenapa sih tidak bisa buka aplikasi dari kemaren mau isi paket nih tcopjfwjlky	negative
diam diam kan kok makin hari makin jelek aja signalnya ini	negative
kalau udh punya kartu byu apakah nnti ganti kartu juga ya yg dukung g	neutral
sisa kuota tinggal hitung hari bye bye balik lagi ke simpati	negative
padahal bar sinyal banyak loh	negative
jamin sinyal tidak ilang ilangan kayak gebetan enzy kalo pakai by u	positive
ini aplikasi selalu gin apa aplikasi terlalu berat ya mohon depan baik karena saya sudaj cuinta sama by u tcofovnvoapv	negative
pantesan lot bgtttt	negative
masih setia sama byu aman jaya sudah	positive
ini jaring internet kenapa ya kok ilang terus sudah di restart jaring tetep aja	negative
minnn jaringn kokk gabisa	negative
kenapa ya gabisa ngecek app bayu buat main mobile legends juga kadang gabisa login	negative
kenapa topping game sinyal lot ya min	negative
kenapa lot banget kamu	negative
bisa tolongin setting hotspot di iphone min	neutral
kalau mau beli simcard baru dengan paket data	neutral
maaf ya paket tri belum ada yg nandingin	negative
baiyu itu platform ajar kah tapi kok bagi bagi kuota ap ini provider baru ya	neutral
kk ini kalau mau nambah masa aktif gmn ya tcolbbengvqg	neutral
min abis beli kartu by u	neutral
kaya netflix blokir sama byu deh ku juga buka ga bisa pakai lancar	negative
kartu saya tidak bisa laku login	negative
aplikasi mu tidak bisa buka cok jancok dari kemaren	negative
awal keluar by u bagus banget sekarang ampas benar	negative
oya sihh yg mbps dulu buat socmed an juga lancar tapi buat download lama bahkan buat upgra tcojngfzzp	negative
website by u tidak bisa buka knapa min	negative
tapi kata kata dari byu ga salah bang di situ tulis aman jaya yang arti langgan ga khawatir tentang kuota	positive
tolong jaring yahhh yaamplop ga cocok banget kalo lg uji via zoom suara putus	negative
haduh ganggu babi lagi maen game yeuh ah kampret	negative
aku makek by u selalu beli paket unlimited biar bisa puas vc sama doi kalo kangen	positive
by u baik banget deh	positive
skrg masih belum bisa nih	negative
adminnya nctzen yaaa hayoloooo hayooooo gabaik tau kalo kita ga mutualan	neutral
laaa tau gakk w beli topping tapi kgk potong topping kena kuota utama sudah komplen kata dns sama vpn aktif padahal kagak nyalain tuh duaa pusinkkkk	negative
halo admin saya beli pulsa jam kenapa sampai skrg pula blm masuk yaa tcokxepcoy	negative
knp sinyal sini jelek bngt sering g	negative
min tanya dong kalo sudah pernah beli promo ini bakal bisa beli promo lagi tidak	neutral
benerin dulu jaringanya	negative
beli kuota gb hari rb ajah speed kayak keong apa baik lah sama kayak induk tsel sekarang kecewa tarif kuota internet paling mahal jaring edan eling lot kalo malam musingkeun lah	negative
mau sungkem dulu sama tcohzswhuwrmg	positive
bebas dari lot jaring g by u padahal bukan paket mbps	positive
apakah bisa says ganti email yg sudah taut ke nomor byu saya	neutral
mobile legends sama free fire min	neutral
sama nih app saya juga eror kaya gin persis padahal udh di update udh tunggu dari jam sampai kara tcopiwtbcjnf	negative
ini kenapa sinyal tiba tiba jadi h min padahal telkomsel g	negative
makin lama makin jelek nih pakai byu	negative
soal punya mu andro nyaa bagus aku ip mentok ios bah	neutral
kok aku gagal login terus ya bisa tolong bantu min tcouffhrzpl	negative
dapet coin tuh dari mana	neutral
minn kenapa tadi sekitar pukul wib sinyal by u ilang total yaa padahal mau dipake buat kuliah	negative
kenapa unlimited mbps by u sudah gk ada lagi	neutral
kak min yang baik hati dar saran next jika mau ada pelihara jaring kasih notif ke kita akan ada pelihara di tanggal sekian jam sekian sampai sekian agar dari kita bisa antisipasi kasihan yang lagi ngerjain tugas main game d	negative
dapet surprise dari terimakasih nindy kado tcogkmhkxse	positive
cees sinyal ilang iki	negative
min jaring di camat antapani kota bandung jaring ltenya kenapa ganggu h doang	negative
tentu sajaaa untung waktu itu make byu unlimited	positive
makin lot yg ulmitwd min	negative
btww bagusin dulu mint kualitas sinyal buat main game msh lag ga stabil	negative
awal kira juga gitu terus aku update msih aja gabisa	negative
tapi udha error dari abis maghrib	negative
kapan ada pkt g	neutral
makin lama sinyal makin jelek yah	negative
sekarang gausah belit belit kalian peduli sama langgan kalian atau tidak mau beri kompensasi atau tidak	negative
hai kak aku beli kartu by u di shoppe tapi lupa kasih catat email itu kartu ga bisa ada paket yaa	neutral
nindy tidak ngasih paket harga murah sih	negative
coba pke wifi kalau gk vpn	neutral
kak saya tidak bisa masuk ke aplikasi by u	negative
sinyal ampaaasssss sinyal gblllookkk apalagi pas ujan begini bikin eamosi sou tcomfrhuslhlw	negative
indihome di rumah saya lelet sekali jadi saya alih ke saja	positive
buset lot amat	negative
jaring by u tidak bisa akses pinterest	negative
kak cara ganti ke paket mbps biar aktif gimana yak tcopilriufpal	neutral
iyalo mau buka aplikasi by u gabisa juga mau isi quota habis sudah internetku dri semalem smpe sekarang	negative
ga ada sinyal sama sekali nih	negative
min ini mau beli paket internet lewat apps by u kok ga bisa masuk ke mode bayar ya	negative
aplikasi kenapa boss gabisa beli paket data ni	negative
kenapa sih buka yg lain cepet eh buka aplikasi sendiri lot cara liat sisa kuota tanpa aplikasi tuh gimana	negative
sudaahh sumpah ya ngeselin banget dari tadi jawab kayak gitu terus	negative
aplikasi saya tidak bisa buka info nomor telfon dan email sudah saya kirim di dm tolong di cek	negative
min kapan ada g	neutral
kentod sinyal benerin napah bapuk banget asu makin lama	negative
beli paket by u rb gadapet sinyal	negative
ini jaring byu makin parah dah	negative
thx quota monthiversary nya byu	positive
kenapa ini kuota sama pulsa saya tiba jadi semua padahal kuota amp	negative
gilani tenan bro go streaming pedot pedot	negative
ke bantu banget paket unlimited tapi jaring masih ga stabil tconsxoezli	negative
min kenapa kalo main game pakai by u ping	negative
wih kiraain saya doang yg kayak gin	negative
kirain mau give away	neutral
kok aku buka apk jadi salah terus sih dari pagi	negative
paket special pakai telor selalu andal dari awal pakai hup beta tcojjsaknt	positive
happy anniversary makasih ya kuota tcovvibutc	positive
ampe kagak bisa buka ini ya allahhh padahal mau belajarr tcojblemjl	negative
euro fantasy league by u space apa kabar min kalau ga lanjut biar saya pindah liga ajaa	neutral
ngga tau min maennya township doang	neutral
yang giga k ya min mantal banyak pis	neutral
aku dpt kadoo tcowbwqqhrg	neutral
paling enak sih bawa telkomsel juga soal doi	positive
gimmick aja ini mah segitunya caper	negative
saya juga sama loading terus lucu kalau akses pakai provider lain malah buka terus sekarang tidak bisa buka netflix juga	negative
min ini kenapa ya internet dah tidak bisa padahal masa laku masih tgl	negative
nyusahin deh aplikasi ga bisa buka padahal mau isi paket	negative
min aku gabisa lagi akses internet pakai by u padahal buat nelfon masih bisa	negative
masa iya harus ganti hp yg dukung g	neutral
gimana cara aktifin kartu min	neutral
tolongg dong ini pana g muluuu mauu drakoramm nihh	negative
aku ga lola sih kalau beli yg rb itu emang batas cepat ya cuma mastiin aja hehe	positive
ayo jdiin nct brand ambasador by u	neutral
lagi min hasil transaksi nih bayar gin manehhhhh by u ngapa sikkk tcoykixfdijk	negative
balik ning oredooo	negative
kartu by u ku saat ini tidak dapat akses atau buka lewat aplikasi nya bagaimana cara membukany sehing tcodncaspugij	negative
emang baru error ya harus pakai vpn dulu kalau mau akses ke app nya tcoqnaycgicji	negative
apknya kenapaa ini	negative
halo ini kok dari hari ga bisa buka aplikasi sudah bagai cara dilakuin mulai hapus cache trus u tcojsyttpwvci	negative
biar ga mikirin kuota pas lg streaming film tcojtgmdaqxv	positive
byu lagi down atau gimana kah tumben lag banget	negative
kok tiap ulang tahun saya tidak dapat hadiah kuota dari ya	neutral
beberapa hari aplikasi kok ga bisa buka ya	negative
suka lot ga tuh byu	negative
min lupa switch akun y	neutral
bulan mei tahun ini x dapet kado dari	positive
ehh sori btww nemu tweetnya lagi nyari byu masalah ngga heheh	negative
makasih loh hadiah nyaa tcovefyckbj	positive
kaaak jd by u ku aplikasi kaya gabisa akses akses gt	negative
yang ini aja belum beres masa akses alamat tentu kudu pakai vpn trus min tcorwxdeesvxe	neutral
kasih kado dong terimakasih kak nindy tcotcdyjuavl	positive
km ga ikhlas yaa	neutral
gk bisa beli paket nih min tconewbqpkr	negative
kuota aman jaya kuota aman jaya matalu soak ada angin langsung ilang g jauh lebih bagus mana mana hadeh	neutral
minnn aku butuh kuota	neutral
sinyal nya jadi bagus lagi tidak nih nindy	neutral
cuy buat buka netflix kok ga bisa	negative
asal tidak ada naik biaya	neutral
besok paket data habis	neutral
saya lagi on fire banget nih pakai by u hubung ps store ama steam lagi discount download nya jadi gila tota tcopuwusulo	positive
ini knp ya kalau buat buka spotify tulis tidak ada koneksi internet padahal ada kuota data nya	negative
jaring lagi buruk nih kaya pakai unlimited ga selancar dulu	negative
kenapa masih h jaring internetnya ini sudah jam berapa	negative
jaring baik dong kak	negative
kenapa by u gag bisa buka pinterest sih sedih kesel	negative
emg yang romantis cuma doang tcovibjveevq	positive
padahal tadi siang batas akhir kuota bulan	negative
iya ni signalnya juga jelek mulu	negative
jangan g g aja sukur	negative
min beli topping dari semalem kok belum masuk ya	negative
	
kuota yang bikin nempel sama twitter sih	neutral
kirain ada bi	neutral
kenapa jaring h	negative
halooo saya mau login di aplikasi kok ga bisa bisaa ya tcobghhlir	negative
bikin topping kaya gin dong masak kalah sama saudara sendiri tcogtnruxlp	neutral
gila yg gb hilang	negative
kok makin hari makin kecewa	negative
bebas dari lot jaring g by u padahal bukan paket	positive
saya rekomendasi untuk baik aplikasi	negative
byu apaansi sinyal hari ini caper banget	negative
sama padahal butuh banget data buat kirim dokumen gede	negative
min email byu bisa rubah dong min	neutral
min ini pulsa masih ada tapi buat sms aja kata tidak ada pulsa mohon bantuanny min tcojcaspbqdts	negative
alhamdulillah by u ada paket unlimited	positive
min gimana ni muter terus sudah beberapa hari jaring lot banget	negative
kirain solusi alfa indomart buka caba tcoieurxlrpke	neutral
kog sinyal ancur ya padahal sinyal telkomsel ga ada masalah	negative
dari kmrn suruh kasih data mulu begitu di kasih minta data lain kapan kasih solusi min sangat memgece tcotszppxxala	negative
dulu pernah pakai unli tapi mager streaming gk lancar jadi pakai gb p tconvhdkep	negative
makas ya by moga langgeng kita ya tcoazlbriyir	positive
tolong jelas kenapa hari ini sinyal ilang terus ini gua lagi banyak kerja oyyy	negative
duh pending banget yaaa pagi	negative
sudah mulai tidak stabil nih krn mau maintenance	negative
min aplikasi by u dari kemarin eror terus padahal mau beli paket ini gimana sudah clear cache	negative
akhir akhir ini by u bkin emosi	negative
yg mbps ribu moga lama ada	neutral
masih tunggu mbps datang lagi	neutral
ping jumping cokk cok	negative
minnnn masa aplikasi byu ku dari kemarin gabisa buka kenapa yaa paket ada sudah diupdate sinyal juga ada	negative
nah ini aku juga sering ngalamin kek gin	negative
kapan ada prime vidio	neutral
untung ku ada sinyal	positive
gk semua wilayah dapat band	neutral
biasa banget dah sinyal	negative
gua pakai by u udh lebih dari tcogtpijivmo	positive
sinyal e boskuuuu	negative
plis ini jaring gimana mau top up aja masak gabisa	negative
sinyal e banget nih dari tadi subuh	negative
kemaren aku ultah kok ga dapet	negative
ada yg pakai topping ggwp internet unlimited tidak pingnya aman kok saya pakai itu lag nya gada akhlak ya	negative
halooo ini jaring kok ilangan kok cuman h g ilaang mohon infoo	negative
ganti provider lagi dah ke belah	negative
pesbuk	negative
kouta gb yang kultum aja bom sampai nih	neutral
kelas malam dari emang mood banget dah	positive
wahh tapi kalo sini jaring tri malah parah banget	neutral
telkomsel sudah paling benar	neutral
kenapa nomer saya tidak bisa hubung	negative
ehh barusan coba kok bisa internetan ya min	neutral
sampai sekarang saya komplain tentang kuota topping yang tidak bisa pakai	negative
yang gb ituu	neutral
aku email tapi ga ada respon yg signifikan deh	negative
buka spotify aja ga bs tuh cem mana ya	negative
beli tiket konser itzy	neutral
aku dah ga pakai ini huhuuu	negative
sumpah iya banget masih bingung ini kalo aplikasi ga bisa di buka gimana mana dah mau habis	negative
kalo malam jaring ilang	negative
kalo malam selalu begini main ml paket unlimited tcombjdhhxlu	positive
ih kok bru nyadar baiyu warna ijooo	neutral
susah amat mau liat paket app nya ga bisa di buka masalah mulu tcoffncrkek	negative
pakai kuota unlimited dan sejak speed turun selalu pakai kuota gb	negative
sorry kalau oot paket gb k sampai kapan yah nin nyebelin banget paket monthly baru minggu juga tcoajsper	negative
mending ga usah sy sudah prnh dpt promo tsb tapi kecewa banget krn kita hrs punya kuota utama jd kl ga punya kuota utama ga bs jalan yt nya amp	negative
tidak bisa update tanggal lahir error mulu	negative
halo saya mau tanya apakah byu ada afiliasi dengan pt buana media teknologi	neutral
kak sudah hari ganggu kah jaring hilang terus dan tidak stabil	negative
sudah bung ganti jaring pakai wifi baru bisa	negative
abis upgrade ada bonus ga min	neutral
adeknya bagi g	neutral
halo min knp susah sekali login do aplikasi byu	negative
halo admin sy beli x paket qgb untuk hari kok tidak masuk ya	negative
kenapa kalau buka netflix gabisa tapi aplikasi lain lancar bukan aplikasi by u juga tidak bisa tcozfvwvklhk	negative
min bisa tidak yaa kalo mau stop paket internet atau bisa tidak yaa ganti paket yang sedang guna	neutral
lot woy	negative
yang pakai kabel buat buka nox game ragnarok mobile tidak kuat juga tidak kuat sering lag sedang buat login nox game ragnarok mobile saja kuat yang pakai kabel saja kalah	negative
mau tanya ada masa laku tidak ya misal kalau kuota internet saya ga isi nomor saya gimana	neutral
jangan sampai lewat diskon spesial sampai juta buat di tcozvkefcokyq biar makin jago bahasa inggris guys periode promo juni	positive
gimana kak masalah sudah selesai aku direspon gitu doang	negative
min pin ambil sim card kok belum rilis ya padahal sudah lebih jam sejak order no sim id mesan	negative
sama anjir padahal kouta tinggal mb bangke banget provider nya	negative
naikin speed unlimited	neutral
bebas ngegame game favorit saya sih salam gamers	positive
error lagi lu hadeh	negative
kak gimana cara ya ngehapus paket yang atas soal lot banget makasih tcokbxlwkhqz	negative
sudah d bntu ama ninin aplikasi kak	neutral
lokasi di palmerah jakbar tapi kok ya gin amat tcorbskzmis	negative
sudah hari bahkan nyaris hari sinyal gabisa dipake sama sekali	negative
ada masalah ape si lu kelahi aja kita	negative
cerita rem kuota by u habis	negative
tadi beli kartu bayu di outlet fajar cell sukamenak bayar lalu gopay	positive
bro kenapa lagi nih jaring	negative
kenapa sinyal jelek banget yaklo buat game	negative
min ini kl bisa gunain g harus ganti hp yg dukung g atau yg gabisa g gabisa pakai by u lg gtu min	negative
biasa deh kalau malam kumat mlu sinyal hadrh	negative
widih mantap nih bagai guna b yu dari beta tester wajib banget join ini mah	positive
min ini sampai kapan ya tcoumowmfln	neutral
kalo gaada sinyal kok bisa ngetweet cih	neutral
aplikasi lgi wda maintenance kah tcoxrrhmubffp	negative
min kuota promo yg rb gb hari masih ada kah	neutral
kenapasih bulan akhir sering banget sinyal tbtb ubah jd h bahkan g sudah gitu kadang meski g g tetep gabisa kepake	negative
min buka aplikasi kok susah banget ya	negative
lah troublemaker kok ngluh trouble	negative
aplikasi kok susah buka ya	negative
yang gb	neutral
dari kemaren jaring error mulu nih	negative
sama ni gabisa ngisi kuota	negative
minn ko kuota kemendikbud cuman bisa dipake buat wa	neutral
beli kuota di by u	negative
kok mahal kali gb bulan	negative
telkom kaya lagi ganggu do tadi saya di grapari rame bnyk yg komplen	negative
bisa ngundang mark sama temen nya	neutral
kirain cuma aku doang udh nyerah pakai by u mau ganti provider aja	negative
kenapa kamu hari ini rudet banget kuota sma jaring bagus tapi buka sosmed terus aja muterrrrrrr	negative
lagi main codm battle royal tinggal team tiba provider hilang ngeriiiii	negative
berapa saya stand sama gb nya ko nin	neutral
bikin topping kaya gin dong	neutral
min kalo beli kuota internet di aplikasi dapet formal e invoice nya ga sih selain dari e invoice yang di email format format pdf gitu biar enak kalo mau klaim ehehe	neutral
spesial kurma bisa buat tethering tidak min	neutral
tanpa minta kompensasi	negative
anak byu sudah siap emg sudah siap g sama dengan telkomsel	positive
pakai smartfren dong murah dan stabil	negative
hadiah e akeh iki	neutral
ada apa dengan aplikasi mu wahai	negative
kapan by u g	neutral
lagi musuh sama netflix apa gimana ya	negative
kenapa nih internet nya mati	negative
kenapa tiap buka aplikasi banyak something went wrong wait until reload page tapi ditungguin juga ga slese	negative
mau beli paket doang kok yo tidak bisa gimana to	negative
ini kok jaring dari kemaren malam h h terus ya asa beluk selalu g	negative
si by u ini lama lama ga worthy baru ngisi kuota gb tgl kemaren tiba tiba ini dah habis padahal ga d tcosrtvzuvg	negative
yg nyaman apalagi bawa internet kenceng nda nge lag	positive
salah	negative
cuan kenapa cepet banget abis nya ya min	neutral
maksud coba aja live on dari xl di tempat lancar soal murah juga	negative
tidak enak e pakete banding sama beli paket khusus wasap dn twiter tapi telkomsel tetep bisa me tcocaertpl	negative
yeu koneksi tidak stabil gimana mau main	negative
aplikasi lagi gabisa buka ya	negative
kak min bisa bantu stabil jaring internet sini g ya	negative
padahl lg enak ny nonton film min	negative
ga ada yang chat karena tiba tiba ga ada jaring ini kenapa ya min dari pagi sampai siang jaring ga connect terussss	negative
aplikasi kenapa selalu something wrong ya	negative
adminnn ini aplikasi by u emang error atau gimana ya mau buka by u dari sore sampai sekarang ga bisa terusss	negative
kenapa jaring jelek banget uda hari ini	negative
kira kira bakal dapet g ga min	neutral
yg stabil buat ngegame apa dong ka	neutral
towermu mati listrik bay	negative
begitu juga dengan sinyal mulai undlap undlup pakai tcopvlehgbg	negative
aplikasi saya tidak bisa buka info nomor telfon dan email sudah saya kirim di dm tolong di cek	negative
okee ih galau lah min baru ganti hp malah ga support g kan sjhdjsk	neutral
byu memang beda	positive
unlimited tapi skrg sering lot	negative
konter dekat rumah ane ada yg jual ngab	neutral
kak kok akhir akhir ini sinyal by u ga bagus ya terima kasih	negative
halo aku mau buka aplikasi byu tapi kok gabisa ya mau isi paket padahal	negative
tidak ada direspon kalo keluh mah hehehe	negative
lah ini gara gara by u toh sering keluar notif jaring offline ya	negative
sedia masih ada tidak	neutral
ini kenapa di tempat aku cuma bisa g padal biasa g mulu	negative
ababil yuuk nyalain kencang biar ga tinggal seru dkk di tcoriflz	positive
min kok akhir akhir ini saya susah login ke aplikasi	negative
dear aku kok mau beli paket data di apps ga bisa buka ya bisa di bantu tidak	negative
cok gae buka zoom ae di blokir	negative
kok aku gadapet sii	neutral
ada apa ini kaka ko tida bisa buka aplikasi by u	negative
team ga dapet bonus kuota ulang tahun	negative
cs baik	positive
min saya kan baru transaksi quota unlimited	neutral
eror kah gabisa buat whatsapp tapi buat laen lancar	negative
ini gimana udh coba install ulang malah g bisa login pakai jaring sendiri	negative
ini kartu perlu dituker kah min	neutral
happy monthiversary	positive
emang mantap pakai main game jadi makin tantang tcozqmdsea	negative
adain toping vision sama langgan	neutral
kok sinyal jelek banget dah	negative
harga paket bakal brp kali lipatnyaa yaaa	neutral
wah benar bangget kak gua juga sudah nyoba baru minggu langsung kapok balik lag tcozyqojbl	negative
kenapa sim kartu hape sya baca hanya panggil darurat	negative
cara nin	neutral
iya sama aku udh uninstall beberapa kali masih gabisa	negative
nindy emang oaling ngertii	positive
tapi kalau buka sosmed lain lancar	negative
min lama lama w liatin jaring by u makin ancur ya sinyal	negative
jelek banget sekarang sudah beli kuota yang gb sama aja hasil tcofvpidtxdf	negative
min by u lagi eror kah	negative
byu pantek sinyal gajls	negative
iya ya tadi sore kirain saya aja saya di katapang sekitar jam an sinyal tiba ilang walau sebentar sih jam gitu mungkin tower bts nya mati lampu hehehe	negative
aku ultah kok tidak dapet	negative
heu reng sih byu jeung kana pc mah	negative
di kasih kado sama tcoxrosfydk	negative
sinyal mu ampas	negative
nyampe sini adminnya	neutral
tidak g tidak masalah asal g sinyal bagus dan tidak sering drop	neutral
habis mo nntn anak gemas jenoo kok lemott batt	negative
min kok sinyal jelek banget toloooooooooooonk	negative
min kok paket gb rb ga ada	neutral
lagi eror kah gabisa buat buka netflix sm webtoon buka aplikasi byu juga gabisa tcoxgxswjeic	negative
bun ini kenapa ya bun kuota mo abis wei nanti tiba pulsa potong tcolqeszyle	negative
ada apa dengan aplikasi ya heng terus di iphone dan ipad	negative
kenapa gin terus ya aplikasi	negative
kok lot	negative
	
sinyal di bekas ilang nih	negative
g masih nut nutan wilayah ciganjur jaksel min	negative
ayok jujur pasti kamu sijeuni trus join markcity	neutral
ios benar benar masih error ya ini hambat banget mau beli paket internet i m leaving you	negative
asik banget bangun tidur dpt kado ultah dri byu	positive
appsnya rusak min	negative
baik banget makasih tcodyhxwltc	positive
demi apa si kalian dua sudah error minggu ada masalah apa cerita sini	negative
aplikasi u dari siang gabisa buka nie	negative
woyyyyy ganggu ini kenapaaaaaaa anjir lah sudah lot sering ganggu pula	negative
moga telah jaring kembali baik ya rindu internet lancar	neutral
bisa buat pakai apa aja kok kecuali media sosial twitter ig fb tiktok snackvid sama main game mlaov dll ga bisa juga	negative
naikin speed unlimited nya min sudah jaman g masih ada aja yang	neutral
min gamau beliin aku hp baru apa	neutral
dapat hadiah st anniversary dari	positive
nindy tolong yang awet yaa thr nya yang ini kuota masih banyak ini kalo beli	positive
aplikasi kenopo wooooy	negative
bagi kuota gratis dong min hehehe	neutral
paket ribu gb sudah tidak ada min	neutral
sudah hari ini kenapa sinyal kalian drop banget ya jadi h aneh kalo sudah masuk ke instagra tcoqxbqxmk	negative
dulu bagus deh tapi kok makin kesini kualitas turun sih	negative
min ini knpa ya kalau kan udh ada nmr ambil buat kartu tapi ga bisa di ambil kata ga ada padahal biasa hari	negative
masih nunggu wildrift masuk di topping ggwp	neutral
happy st anniversary buat kartu	positive
unlimited naik speed tidak pakai promoan harga sesuai oke ping dibenerin sudah gitu doang	neutral
di iphone emang crashed mulu appnya ya ini saya mau topup gimana nih sudah dari hari jumat loh gabisa buka nih wey	negative
banyak gb min ya ampunn cuma by u yg bisa dipake lancar di daerah	positive
jangan nyendat dong lagi streaming konser nih	negative
topping by u yang disney hotstar masih langgan psst masukin yang paket	neutral
bulan februari kemarin kenapa aku ga dapet min	neutral
saya beli nomor serta kuota ribu sampai skr blom di kirim	negative
area sanur dps malam ini polll lemott	negative
udh bisa blm kak aku juga gabisa akses tele dari kamis skrg gabisa login juga	negative
kenapa kok sinyal bagus tapi lot banget ya	negative
mls dahh mo ganti provider ajaa	negative
by u siap hapeku belum siap	neutral
kak jaring by u saya kok jelek ya kak ini dari kemarin lokasi di balikpapan kak	negative
besok tanggal merah	neutral
baru bisa nihh gonta ganti mode pesawat truss	negative
makin jauh karna meski sultan tpi by u masih jelek buat nemenin dia main game	negative
genshin masukin dong min	neutral
tadi dapet nomer bagus banget dam udh apal	positive
dm sdh bnyk kalian suruh tunggu terus	negative
tolong lah koneksi internetnya bikin stabil tiap hari ga pernah stabil	negative
lhooo yg penting kan telkomsel	positive
byu jadi lelet bangett	negative
gmana ini kok app nya gabisa buka mo beli kuota nih	negative
parah nih jaring dari tadi pagi	negative
coba bet kredit score anjlok sampai gegara sinyal putus kali tengah match	negative
min saya udh transfer tapi kuota tidak masuk gimana nih	negative
ah gajelas banget	negative
min by u di jogja kok tbtb jaring nya jelek banget beli topping tiktok ama ig lot banget	negative
adminnya antara markcity nctzen	neutral
pulsa sering kurang sendiri	negative
aneh banget ini pakai kartu gapermah ditunjukin bahkan beli paket lewat atm kok bisa dapat sms spam apa bocor	negative
sedih bngt siapa yang make ko saya ya tcoqacmvcimv	negative
aku tau akan dapat lebih cepat karena by u	positive
kenapa kamu hari ini kl ada sesuatu bilang	negative
ini mantep tidak btw jaring	positive
saya juga sama loading terus lucu kalau akses pakai provider lain malah buka terus tcolicdbnsj	negative
buat apa g	negative
mohon bantu saya susah login apk by u login pakai no hp nya juga ga bisa tcoegqykgsv	negative
sama nih kalo pakai byu ga bsa buka tokped dan bbrp web lain kayak trello microsoft teams dll	negative
sudah respon terus dari tadi kok gil tapi solusi ga bantu samsek	negative
demi allah nyebelin banget fak	negative
lupa switch acc ya	neutral
min ko app ku ky gin dari hari yg lalu siyyy sudah di install ulang juga tidak ngaruh tcogcmsjawiq	negative
isi batere dulu ampe	neutral
pls responsifff kakak	negative
jgn kek tai	negative
g doang	neutral
halo nindy sinyal ilang nih	negative
nyari sinyal lah internet by u kan busuk	negative
